id,home,away,competition,time,status,score,votes,trend_home,trend_away,trend_home_desc,trend_away_desc,pop_rank_home,pop_rank_away,venue,attendance,goals_home,goals_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,avg_age_home,avg_age_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,fifa_rank_home,fifa_rank_away,fifa_rank_diff
4732860,Pruchya Isaro / Niki Kaliyanda Poonacha,Mansilla Diez M./Winter Lopez B.,Lyon ,09-06-2026 13:10,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 1, 0, 0, 0]","[0, 0]",🔴 状态糟糕 (0胜1平0负),无数据,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733115,Kestelboim M./Reyes-Varela M.,Arias B./Ingildsen J.,Lyon ,09-06-2026 13:10,upcoming,,"{'home': 50.0, 'draw': 25.0, 'away': 25.0, 'total': 4}","[0, 1]","[0, 0, 0, 1, 0]",无数据,无比赛,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733277,Leyre Romero Gormaz,Xiaodi You,Modena,09-06-2026 13:10,upcoming,,"{'home': 50.0, 'draw': 25.0, 'away': 25.0, 'total': 4}","[1, 1, 1, 1, 1]","[0, 0, 0, 1, 1]",⚠️ 状态低迷 (1胜1平1负),无比赛,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733278,Andrea Lazaro Garcia,Julia Grabher,Modena,09-06-2026 13:20,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 1, 1, 0, 0]","[0, 1, 0, 0, 1]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733101,Hunter S./Zhang S.,Boulter K./Raducanu E.,Queen's,09-06-2026 13:30,upcoming,,"{'home': 50.0, 'draw': 16.7, 'away': 33.3, 'total': 6}",[],[0],无数据,无数据,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733107,Fernandez L./Siegemund L.,Panova A./Schuurs D.,Queen's,09-06-2026 13:30,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}",[],[],无数据,无数据,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4704431,Damash Gilan,Mes Shahr-E Babak,Division 1,09-06-2026 13:30,upcoming,,"{'home': 41.7, 'draw': 33.3, 'away': 25.0, 'total': 24}","[0, 0, 1, 0, 2]","[1, 0, 2, 1, 1]",🔴 状态糟糕 (0胜0平1负),⚠️ 状态低迷 (1胜0平2负),5,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4704432,Navad Urmia,Fard,Division 1,09-06-2026 13:30,upcoming,,"{'home': 37.5, 'draw': 25.0, 'away': 37.5, 'total': 16}","[0, 2, 0, 1, 0]","[0, 0, 1, 0, 1]",🔴 状态糟糕 (0胜2平0负),🔴 状态糟糕 (0胜0平1负),1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732884,Blanchet U./Jacquet K.,Barrientos / Behar,Ilkley,09-06-2026 13:30,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 0, 1, 1, 0]","[0, 0, 0, 1, 1]",🔴 状态糟糕 (0胜0平1负),无比赛,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733276,Maks Kasnikowski,Enrico Dalla Valle,Cattolica,09-06-2026 13:30,upcoming,,"{'home': 60.0, 'draw': 20.0, 'away': 20.0, 'total': 5}","[0, 1, 1, 0, 0]","[0, 1, 1, 0, 1]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733341,Mark Lajal,Michael Zheng,Ilkley,09-06-2026 13:30,upcoming,,"{'home': 66.7, 'draw': 11.1, 'away': 22.2, 'total': 9}","[0, 1, 0, 1, 1]","[0, 1, 1, 1, 0]",🔴 状态糟糕 (0胜1平0负),🔴 状态糟糕 (0胜1平1负),1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733344,Hamish Stewart,Leandro Riedi,Ilkley,09-06-2026 13:30,upcoming,,"{'home': 25.0, 'draw': 25.0, 'away': 50.0, 'total': 4}","[1, 1, 0, 1, 0]","[0, 0, 1, 1, 0]",➡️ 状态一般 (1胜1平0负),🔴 状态糟糕 (0胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733349,Tereza Martincova,Katie Swan,Ilkley,09-06-2026 13:30,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[1, 1, 0, 1, 1]","[0, 1, 0, 0, 0]",➡️ 状态一般 (1胜1平0负),🔴 状态糟糕 (0胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4731549,Hilal Al Fashir,Hay Al Wadi,Premier League,09-06-2026 13:45,upcoming,,"{'home': 53.6, 'draw': 23.2, 'away': 23.2, 'total': 56}","[0, 0, 0, 0, 2]","[1, 0, 2, 0, 0]",无比赛,⚠️ 状态低迷 (1胜0平2负),43,56,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4731550,Hilal Alsahil Sc Port Sudan,Ahli Wad Madani,Premier League,09-06-2026 13:45,upcoming,,"{'home': 63.0, 'draw': 13.0, 'away': 24.1, 'total': 54}","[0, 1, 0, 1, 1]","[1, 0, 2, 1, 1]",🔴 状态糟糕 (0胜1平0负),⚠️ 状态低迷 (1胜0平2负),30,34,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4731552,Umm Mughad,Alfalah Atbra,Premier League,09-06-2026 13:45,upcoming,,"{'home': 75.7, 'draw': 13.5, 'away': 10.8, 'total': 37}","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0]",🔴 状态糟糕 (0胜0平1负),无比赛,1,10,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4704429,Niroye Zamini,Ario Eslamshahr,Division 1,09-06-2026 14:00,upcoming,,"{'home': 45.0, 'draw': 25.0, 'away': 30.0, 'total': 20}","[0, 2, 2, 0, 2]","[2, 2, 2, 2, 1]",🔴 状态糟糕 (0胜2平2负),⚠️ 状态低迷 (2胜2平2负),2,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732952,Diego Dedura-Palomero,James Duckworth,Stuttgart,09-06-2026 14:00,upcoming,,"{'home': 24.7, 'draw': 1.2, 'away': 74.1, 'total': 81}","[0, 1, 1, 1, 0]","[0, 1, 0, 0, 1]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平0负),0,8,Colosseum,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732980,Anastasia Potapova,Suzan Lamens,Hertogenbosch,09-06-2026 14:00,upcoming,,"{'home': 92.6, 'draw': 1.9, 'away': 5.6, 'total': 54}","[0, 1, 1, 1, 0]","[0, 1, 1, 0, 0]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜1平1负),25,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732988,Thijs Boogaard,Yibing Wu,Hertogenbosch,09-06-2026 14:00,upcoming,,"{'home': 13.8, 'draw': 1.2, 'away': 85.0, 'total': 80}","[0, 0, 1, 0, 1]","[0, 1, 0, 1, 1]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜1平0负),0,1,COURT 1,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733253,Nicolas Villalon,Ezequiel Monferrer,San Miguel de Tucuman,09-06-2026 14:10,upcoming,,"{'home': 65.0, 'draw': 5.0, 'away': 30.0, 'total': 20}","[1, 0, 0, 1, 0]","[1, 0, 0, 0, 0]",🔥 状态火热 (1胜0平0负),🔥 状态火热 (1胜0平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733281,Santiago Giamichelle,Thiago Cigarran,San Miguel de Tucuman,09-06-2026 14:10,upcoming,,"{'home': 35.3, 'draw': 5.9, 'away': 58.8, 'total': 17}",[1],"[1, 0, 1, 1, 0]",无数据,➡️ 状态一般 (1胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4704425,Mes Kerman,Naft Gachsaran,Division 1,09-06-2026 14:30,upcoming,,"{'home': 61.9, 'draw': 19.0, 'away': 19.0, 'total': 21}","[1, 0, 2, 1, 2]","[2, 1, 1, 2, 1]",⚠️ 状态低迷 (1胜0平2负),➡️ 状态一般 (2胜1平1负),37,2,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733260,Victoria Kasintseva,Jessica Pieri,Modena,09-06-2026 14:30,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 1]",无比赛,无比赛,0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732950,Bu Yunchaokete,Chris Rodesch,Ilkley,09-06-2026 14:40,upcoming,,"{'home': 71.4, 'draw': 7.1, 'away': 21.4, 'total': 14}","[1, 1, 1, 1, 1]","[0, 0, 1, 1, 0]",⚠️ 状态低迷 (1胜1平1负),🔴 状态糟糕 (0胜0平1负),1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733167,Emerson Jones,Dalma Galfi,Ilkley,09-06-2026 14:40,upcoming,,"{'home': 20.0, 'draw': 10.0, 'away': 70.0, 'total': 10}","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜0平1负),0,1,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733343,Henrique Rocha,Charles Broom,Ilkley,09-06-2026 14:40,upcoming,,"{'home': 66.7, 'draw': 16.7, 'away': 16.7, 'total': 6}","[1, 1, 1, 1, 1]","[1, 1, 0, 1, 0]",⚠️ 状态低迷 (1胜1平1负),➡️ 状态一般 (1胜1平0负),1,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4629966,Albania U17,Ukraine U17,Euro U17 Qualification,09-06-2026 15:00,upcoming,,"{'home': 48.9, 'draw': 14.9, 'away': 36.2, 'total': 47}","[2, 0, 0, 2, 0]","[0, 0, 1, 2, 0]",🔥 状态火热 (2胜0平0负),🔴 状态糟糕 (0胜0平1负),26,23,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4691959,Armenia,Moldova,Friendly International,09-06-2026 15:00,upcoming,,"{'home': 66.5, 'draw': 16.1, 'away': 17.4, 'total': 2752}","[2, 0, 0, 0, 0]","[2, 0, 0, 0, 0]",🔥 状态火热 (2胜0平0负),🔥 状态火热 (2胜0平0负),1418,1414,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4697824,Kazakhstan U19,Greece U19,Euro U19 Qualification,09-06-2026 15:00,upcoming,,"{'home': 35.5, 'draw': 12.9, 'away': 51.6, 'total': 31}","[1, 2, 0, 0, 1]","[2, 0, 2, 0, 2]",⚠️ 状态低迷 (1胜2平0负),➡️ 状态一般 (2胜0平2负),45,46,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4697825,Serbia U19,Portugal U19,Euro U19 Qualification,09-06-2026 15:00,upcoming,,"{'home': 18.2, 'draw': 18.2, 'away': 63.6, 'total': 44}","[0, 1, 1, 2, 1]","[2, 2, 0, 2, 1]",🔴 状态糟糕 (0胜1平1负),➡️ 状态一般 (2胜2平0负),72,150,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4697826,Georgia U19,Iceland U19,Euro U19 Qualification,09-06-2026 15:00,upcoming,,"{'home': 68.0, 'draw': 12.0, 'away': 20.0, 'total': 25}","[2, 1, 0, 0, 1]","[2, 0, 1, 0, 1]",✅ 状态良好 (2胜1平0负),✅ 状态良好 (2胜0平1负),68,46,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4704430,Nassaji Mazandaran,Shenavarsazi Qeshm,Division 1,09-06-2026 15:00,upcoming,,"{'home': 69.2, 'draw': 12.8, 'away': 17.9, 'total': 39}","[1, 1, 1, 2, 1]","[0, 0, 2, 0, 1]",⚠️ 状态低迷 (1胜1平1负),🔴 状态糟糕 (0胜0平2负),145,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4730106,Ahrobiznes,Kudrivka,Premier League,09-06-2026 15:00,upcoming,,"{'home': 45.0, 'draw': 19.3, 'away': 35.8, 'total': 109}","[2, 1, 2, 1, 0]","[2, 0, 1, 1, 0]",➡️ 状态一般 (2胜1平2负),✅ 状态良好 (2胜0平1负),2,1,Ternopilskyi miskyi stadion im. Romana Shukhevycha,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732821,Nick Kyrgios,Corentin Moutet,Stuttgart,09-06-2026 15:00,upcoming,,"{'home': 60.1, 'draw': 0.3, 'away': 39.7, 'total': 383}","[0, 1, 0, 1, 0]","[0, 0, 0, 0, 0]",🔴 状态糟糕 (0胜1平0负),无比赛,191,5,CENTER COURT,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732926,Latvia,Faroe Islands,Baltic Cup,09-06-2026 15:00,upcoming,,"{'home': 65.4, 'draw': 15.0, 'away': 19.6, 'total': 408}","[4, 1, 1, 0, 2]","[0, 1, 1, 0, 1]",✅ 状态良好 (4胜1平1负),🔴 状态糟糕 (0胜1平1负),1468,1272,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733183,Lokomotiv Kuban,Zenit,VTB United League,09-06-2026 15:00,upcoming,,"{'home': 63.2, 'draw': 5.3, 'away': 31.6, 'total': 19}","[1, 0, 0, 0, 0]","[0, 1, 1, 0, 0]",🔥 状态火热 (1胜0平0负),🔴 状态糟糕 (0胜1平1负),23,41,Basket-Hall Krasnodar,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732964,Guido Ivan Justo,Joaquin Aguilar Cardozo,San Miguel de Tucuman,09-06-2026 15:00,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 1]",🔴 状态糟糕 (0胜0平1负),🔴 状态糟糕 (0胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733000,Juan Sebastian Gomez,Luciano Emanuel Ambrogi,San Miguel de Tucuman,09-06-2026 15:00,upcoming,,"{'home': 45.5, 'draw': 9.1, 'away': 45.5, 'total': 11}","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 1]",无比赛,🔴 状态糟糕 (0胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4704427,Saipa,Havadar,Division 1,09-06-2026 15:15,upcoming,,"{'home': 53.3, 'draw': 23.3, 'away': 23.3, 'total': 30}","[1, 1, 0, 2, 0]","[1, 2, 2, 2, 1]",➡️ 状态一般 (1胜1平0负),⚠️ 状态低迷 (1胜2平2负),37,4,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4704433,Sanat Naft Abadan,Pars Jonoubi Jam,Division 1,09-06-2026 15:15,upcoming,,"{'home': 61.8, 'draw': 20.6, 'away': 17.6, 'total': 34}","[0, 1, 2, 2, 0]","[2, 1, 0, 2, 0]",🔴 状态糟糕 (0胜1平2负),✅ 状态良好 (2胜1平0负),18,11,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732946,Ryan Dickerson,Matheus Almeida,San Miguel de Tucuman,09-06-2026 15:20,upcoming,,"{'home': 25.0, 'draw': 25.0, 'away': 50.0, 'total': 4}","[0, 1, 0, 1, 0]","[0, 1, 0, 1, 1]",🔴 状态糟糕 (0胜1平0负),🔴 状态糟糕 (0胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4728264,Elizur Ironi Netanya‏,Ironi Ness Ziona,Winner League,09-06-2026 15:30,upcoming,,"{'home': 40.5, 'draw': 0.6, 'away': 58.9, 'total': 168}","[0, 0, 1, 0, 0]","[1, 1, 0, 0, 0]",🔴 状态糟糕 (0胜0平1负),➡️ 状态一般 (1胜1平0负),13,32,Netanya Arena,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4729866,Honka,HJK Helsinki,Suomen Cup,09-06-2026 15:30,upcoming,,"{'home': 30.0, 'draw': 24.4, 'away': 45.6, 'total': 180}","[1, 1, 1, 1, 2]","[1, 1, 0, 2, 1]",⚠️ 状态低迷 (1胜1平1负),➡️ 状态一般 (1胜1平0负),74,770,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4732987,Thomas Faurel,Florent Bax,Lyon,09-06-2026 15:45,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 1, 1, 1, 0]","[0, 0, 1, 1, 1]",🔴 状态糟糕 (0胜1平1负),🔴 状态糟糕 (0胜0平1负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4730102,Juventus,Zalgiris Kaunas,LKL League,09-06-2026 15:50,upcoming,,"{'home': 12.5, 'draw': 6.2, 'away': 81.2, 'total': 16}","[0, 1, 0, 1, 1]","[1, 1, 1, 1, 1]",🔴 状态糟糕 (0胜1平0负),⚠️ 状态低迷 (1胜1平1负),7,109,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4733320,Federico Bondioli,Carlo Alberto Caniato,Cattolica,09-06-2026 16:00,upcoming,,"{'home': 33.3, 'draw': 33.3, 'away': 33.3, 'total': 3}","[0, 1, 0, 0, 1]","[1, 1, 0, 1, 1]",🔴 状态糟糕 (0胜1平0负),➡️ 状态一般 (1胜1平0负),0,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4726202,DR Congo,Chile,Friendly International,09-06-2026 16:00,upcoming,,"{'home': 40.4, 'draw': 11.7, 'away': 47.9, 'total': 6348}","[2, 3, 1, 4, 1]","[0, 0, 1, 1, 1]",⚠️ 状态低迷 (2胜3平1负),🔴 状态糟糕 (0胜0平1负),1081,11429,,,0,0,0,0,0,0,,,False,,False,False,False,False,True,0,,,
4617971,Slovenia (W),Germany (W),UEFA Women WC Qualifiers,09-06-2026 16:00,upcoming,,"{'home': 12.4, 'draw': 15.8, 'away': 71.8, 'total': 259}","[0, 0, 0, 1, 0]","[1, 2, 1, 1, 1]",无比赛,⚠️ 状态低迷 (1胜2平1负),6,472,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4617972,Norway (W),Austria (W),UEFA Women WC Qualifiers,09-06-2026 16:00,upcoming,,"{'home': 66.0, 'draw': 18.4, 'away': 15.6, 'total': 212}","[0, 1, 1, 0, 1]","[1, 2, 0, 0, 0]",🔴 状态糟糕 (0胜1平1负),⚠️ 状态低迷 (1胜2平0负),216,12,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4649926,SJK Akatemia,JIPPO,Ykkosliiga,09-06-2026 16:00,upcoming,,"{'home': 23.4, 'draw': 29.8, 'away': 46.8, 'total': 47}","[0, 0, 0, 0, 1]","[0, 0, 1, 2, 1]",无比赛,🔴 状态糟糕 (0胜0平1负),3,4,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4727696,Fulgencio Yegros,Capitan Figari FBC,Copa Paraguay,09-06-2026 16:00,upcoming,,"{'home': 57.1, 'draw': 31.0, 'away': 11.9, 'total': 42}","[1, 0, 1, 1, 0]","[1, 1, 0, 0, 0]",➡️ 状态一般 (1胜0平1负),➡️ 状态一般 (1胜1平0负),11,0,,,0,0,0,0,0,0,,,False,,False,False,False,False,False,0,,,
4729832,Union Yacoub El Mansour,CODM Meknes,Botola Pro,09-06-2026 16:00,upcoming,,"{'home': 38.2, 'draw': 20.8, 'away': 41.0, 'total': 283}","[0, 0, 1, 1, 2]","[1, 0, 1, 0, 0]",🔴 状态糟糕 (0胜0平1负),➡️ 状态一般 (1胜0平1负),10,63,,,0,0,0,0,0,0,,,False,Probable Lineups,False,False,False,False,False,0,,,
